ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
38707W06HP,30,F,1136352,43546
79725Z72VU,56,F,737797,43195
64129V71LU,38,M,1524876,43571
49347F96YS,44,F,915686,43254
97301E67RH,59,F,1672246,43375
58926W45JE,65,M,376674,43164
13779B01IB,29,M,1056139,43440
52107L78AU,25,F,1136264,43333
13054U99GX,36,M,1595730,43613
87518C34GC,32,M,909569,43332
77371Q51PT,63,M,1504791,43573
84763Z69YZ,33,M,1233927,43403
08444T34XH,30,F,812398,43440
66878E58RZ,29,M,976633,43331
96996R84BF,53,F,509136,43523
75863A82NX,58,M,381516,43044
75921M84DM,56,M,1522609,43147
79812R78QQ,41,F,1423538,43306
83033J44ZJ,42,F,1163832,42861
72838D10AL,36,M,1714560,42888
75413Z32UB,43,F,1518153,42748
05790N29XU,33,F,884192,43352
24326Z17MX,56,F,331444,43627
53566B93VR,30,F,904780,42685
82726P72NM,48,F,1488963,43291
28138S89WN,47,M,893561,43422
15842Q08JH,29,M,897499,43186
18063R63OX,28,M,1077306,43293
08727L73AI,55,M,1480602,43368
00875I82WC,31,M,869512,43141
47915G95LW,26,M,1190288,43178
70671P22CS,33,M,1081120,42670
68070K44OV,30,M,937756,43499
97746C84MV,62,M,1990657,43088
35365I22PN,46,F,1555801,43049
11250V88JX,41,M,1604207,43522
21919M21OP,52,M,635350,43499
55106I88TA,59,M,472269,43410
57460J90SA,42,F,1493086,43270
38420M99ON,62,M,1272418,43038
72402D11EK,44,F,1263774,43418
06446Z89PM,38,M,1280621,43181
54570P26RA,46,M,1798726,43490
25609S02UJ,36,F,1394432,43165
44334I87ZA,50,F,1175486,43414
96303M98UX,59,M,761253,43025
55946W59IP,48,M,1130088,43376
59424R70MW,53,M,1154738,43373
42713D86YU,57,F,1220538,43239
57944Z94OG,27,F,881634,43623
77506K05UU,31,M,891363,43568
86707F56IQ,26,M,845643,43638
12327O03PR,26,M,779297,43557
49932G40BS,43,M,1001671,43181
55942J45HR,56,M,1718456,43216
80905N80AG,50,M,1463561,43361
88227U89PA,44,M,948992,43306
14244G10EK,31,F,580301,43609
53596P48HJ,36,F,862156,43151
41276R71JV,36,M,1495885,42725
61845B89YF,52,F,1487161,42635
50860B03RL,25,M,1469636,43497
46466Y17IV,51,F,1287291,43198
18589U24QK,32,F,978470,43463
69826W60HX,62,F,361446,43374
77770T18VH,27,F,500091,43277
85760P72HW,44,M,1175411,43479
61679G90JH,30,F,1096753,43457
46547X31OM,46,F,1230934,43254
38495K31OC,43,M,1102876,43351
86098G33MR,26,M,1088327,42656
34269M10UV,51,F,1966862,43216
87274S37LA,55,F,1768459,43297
05770Z91DY,50,F,995635,43467
60387U77YA,39,M,1588731,43293
01636D38XH,48,M,841363,43475
42985C73XL,29,F,525457,43158
62715M63AI,63,F,1973284,42817
53867K47DU,39,F,1070129,43567
12576W90UX,58,F,516828,43414
79957A93ZE,61,M,1391601,43535
34825W92SR,42,F,1430923,43444
21222D50GR,50,F,1293036,43266
71638G64FN,37,F,1435762,43487
49249X78ME,63,F,1497172,43557
23359Z39KA,54,M,789748,43526
74760P07ZF,28,F,579942,43264
05521X94EW,63,M,993532,43173
43437B68GZ,65,M,1671015,43194
93322R24HR,27,M,673460,43515
36657P77JE,33,M,1015789,43172
50835I85SV,40,M,1073247,42715
97286Q51WA,53,M,982027,43519
47992N89ZY,27,M,945058,43632
45382Y91BD,25,F,1029073,43255
74846M86ZH,39,M,1431129,43531
32866C80JL,53,F,1797267,42725
42560D37DQ,32,M,777647,43573
34525L92SF,64,F,753370,43273
49270U18SK,58,M,1190893,43645
43834F61AO,63,M,1217781,43152
56931B83YM,56,M,926863,43492
30884B29KU,42,F,1205053,43603
54755L28TF,48,M,952774,42660
21028F75VG,47,F,1389315,43123
90201P44PG,62,M,919510,43180
91886Y32SS,58,M,529984,42847
85909N09MV,25,M,1367484,43401
77391C95KX,63,F,1283917,43210
88827J11QB,60,F,1703147,43414
22259V77AU,43,F,814996,43230
59100L18AZ,53,F,1598368,43120
93679G37VI,31,F,1123898,43415
18628S36QS,56,F,1366951,42791
68230G25GJ,28,M,1415878,43370
99226S40OS,42,F,974573,43602
70311D41EG,44,M,1448632,43155
80581V26CX,33,M,790001,42979
72243T60DT,25,F,1021768,42649
19896K29ST,48,M,1954127,43316
39505T60PF,54,F,1565811,43374
24347P19MY,45,M,1671277,43617
15702P44IP,42,M,1704160,43317
60725O28ZZ,57,F,427151,42982
80269Q98KK,52,M,1665541,43607
99159P98QC,43,F,891622,43238
26388Z31HN,54,M,1134279,43215
06918Z86KL,61,M,1066070,42634
19158C17CJ,63,M,1886068,43216
19670V82MP,59,F,1715830,43242
34956A32AA,29,F,649723,43297
80675H69PA,56,M,953836,43377
28770Z03AW,55,M,1234331,43439
76408N60BQ,54,F,1435842,43484
44736J59NU,35,F,543304,43200
32574Q92QC,41,M,1628330,43409
11129B14IA,60,M,1354832,43178
70025G96SI,32,M,1014170,43270
26152J53HF,55,M,1008137,43179
54306H15PI,35,M,836078,43167
40013C75MJ,55,M,355234,42912
33943S58CU,59,F,1123085,43504
27795V43UX,60,M,1271319,43416
18362Q19XD,33,F,584680,43587
32846B77VE,45,F,883319,43453
25665B94IF,25,F,972436,43385
12482L93UJ,35,F,539108,43315
66481Q31VJ,50,M,1444629,43265
62945C81LG,53,M,1400594,43376
65157O00YR,57,M,915353,43150
17891J33OH,50,M,1721813,42848
79039B61DM,34,F,913577,43503
67524N78QD,27,M,885454,43550
98562S95PB,61,M,1334338,43363
07843F13HU,31,M,652848,43326
80213Y77AA,33,M,1013632,43620
49408O68YL,56,M,463358,43320
73231N69JK,39,M,1757688,43451
89244N41NF,60,M,1007049,43239
32594W69LN,29,F,1145542,43468
16746W60HI,30,M,844691,43549
14609M99RR,65,M,774191,43036
03745T82YF,35,M,985944,43154
89238U42OU,31,M,915264,42762
08287O41NY,63,M,1570927,43624
08635F39MG,29,M,610436,43169
04661H30BB,64,M,1615449,43264
01048B86EY,33,F,623053,43221
05887C56FQ,58,F,889913,43135
07929X48ON,63,M,1910018,43507
32091D78DR,62,M,604785,43520
45878F61FD,63,F,380938,42942
08819U14HL,38,M,1441644,43530
66365I29ZP,43,M,1080312,43274
56570N98GN,26,M,787296,43303
00756C09FF,37,F,1496635,43253
44417V15NK,39,F,871638,43358
27426F99XE,46,F,1520478,43387
47330R69MQ,63,F,829017,43645
17284M84QT,44,M,1757132,42934
40780C57SA,35,F,731809,43192
66866Y11SX,36,M,1621276,42888
07987U50DF,40,M,1387624,43261
01612F05GQ,55,F,1714622,43532
33556S81BU,61,F,429653,43577
05559L28NP,43,M,1489937,43168
83177P48XC,54,M,922319,43161
84272Y43QU,36,F,1180515,43252
82625L14ZZ,60,F,528709,42672
67004N18TJ,45,M,865651,43274
24700J53WB,61,F,695330,43156
91300L85IX,37,F,1023548,43031
12397X69BW,40,F,1360471,43352
73943X64VR,57,M,1793719,43618
52979U33FY,30,M,1088004,43509
57833C35IP,41,M,1251444,43441
65563P73XL,51,F,1984546,43643
14576G24BS,59,M,1997855,43587
80179N81GP,57,F,861635,43631
83526N70QL,28,F,1126396,42926
94449N15NC,59,M,1355422,43199
02577T78LF,44,F,1263114,43183
91234D85YH,56,F,985402,43317
47930G16ER,53,F,1103435,43361
77774U64FC,63,F,1938367,43313
87703Q57OK,34,F,705070,43424
79163Y66FY,63,M,662280,43528
68927V00QA,35,M,1158723,43639
26657V64NZ,36,M,1456450,43353
13961H61LO,60,M,570590,42671
03271S17NK,25,F,1191403,43545
59182W25JF,63,F,826930,43296
43707S89ZR,50,F,1005734,43298
98041G09MP,34,M,1170886,43433
79555Y94SA,37,F,1507958,43053
96181P97UZ,31,M,791031,42846
70492E94JP,62,F,1769396,43387
89201D79PF,46,F,1259601,43579
49708N21PS,29,F,794142,43366
71130O34UI,61,F,1833740,43406
59217S81AW,29,F,776587,43449
42185H25DO,50,M,1940705,43437
69558V43QA,27,F,611627,43492
21115O18VH,64,F,983933,43236
15507E91GC,56,M,661073,43484
57552L38GC,57,F,1872468,43319
82672P10FP,50,M,871721,42865
95393B27XO,48,M,1789938,43164
52964B37QO,50,F,1596386,43302
14937X23UT,56,M,1695892,43446
08015F15LF,42,M,1450076,43550
51894R08FQ,39,M,807274,43309
96370J85KK,46,M,813046,43215
17791O55GS,38,F,1110408,43379
60194D96NJ,56,F,469749,43191
19409P40VZ,41,F,1261011,43543
13857I55YD,48,F,1350798,43375
31348G77ON,25,M,808667,43589
46730F33TY,57,M,660939,43629
53820I15ZH,48,F,1114405,43217
87430D17CD,36,F,1191336,43334
07416L41TP,32,M,863585,43222
63565Y78AH,50,F,1160302,43448
89822U07VR,47,F,1424340,42783
85542G66RL,39,F,896144,43194
77152S56BP,65,M,1821721,43178
63590L89JT,64,F,563430,43277
73946N32RW,33,F,1126006,42812
56049Z06TF,40,M,1705495,42803
32680L69NO,32,M,1461481,43413
15402W80IR,57,F,1956027,43241
37317E99UI,40,F,935563,43268
92492I76NU,57,M,1912773,43078
90779U76UK,64,F,1124247,42807
03096Z77DK,50,F,1096807,43267
23791C77EE,26,F,857324,43554
96559B20UK,46,F,1588079,43361
98768G25EW,35,F,789314,43405
72344V34OP,53,M,571775,43478
58136J26TP,42,M,1536968,43329
83804V28AR,59,M,1280017,42832
81609R10RE,45,M,1592239,43639
36511Y55VI,62,M,739533,42742
54885F80FP,65,M,942264,42920
59432J75NY,65,F,1327138,43608
03663T76QW,25,F,966651,43190
41519E49LC,55,F,587336,43322
18947H38ZY,46,M,1427181,43303
35920I54CJ,31,M,892060,43223
80989J21KF,52,F,918380,43223
62228I23UP,61,F,601122,43362
21540U19KH,39,F,1270194,42820
27323J22HO,40,F,973380,43540
89451E99LR,55,F,475070,43174
82195H67CU,50,M,1227417,43436
54812A19XA,57,F,666645,43557
46367Z87FV,60,M,591743,43432
55781F75ND,45,F,856766,43379
51607I67SR,45,M,1014571,43609
23040L96SM,52,M,1195629,43119
53252A88NM,52,F,1088109,43447
79395A14QJ,45,M,1214253,43210
29951Q10LR,33,M,1330019,43121
89492F48UH,52,F,1505098,42988
58894S13ZK,35,M,1012159,43464
98435J72KN,32,F,644065,43437
68779W43UI,53,F,674858,43568
81446M69GR,53,M,810794,43311
76808P66QI,48,F,1233539,43526
90964I87WM,64,F,1236621,42902
60470Y80IB,45,M,808377,43158
68827U53RA,28,F,1165675,42988
53284H95HB,59,F,1993706,43340
44190R38AV,49,M,1832145,42733
32374F52NY,32,F,808532,42786
03635G01RD,55,M,1099727,43260
91282G08XG,60,M,1503750,43575
74628H75TJ,55,F,1636897,43642
41828M10WJ,64,F,854120,43461
15391N15NX,49,F,1415017,42800
52196E43KJ,28,M,1189916,43553
53499Q25KF,42,M,1408791,43589
26728A02SN,64,F,1847823,43248
09278E46FO,27,M,948786,43526
46960S51UB,50,F,1122519,43265
69040Q41ST,28,M,1092935,42799
44825W09VV,39,F,1216374,43258
83578T19RA,35,F,576101,43500
66847P67GZ,61,F,1586988,43386
58088V58WJ,63,F,1165623,43567
81257J25AA,44,M,875720,43543
97319T23NE,40,F,1248622,42957
41458U29MO,64,M,1729341,43411
27242O62WH,29,F,518731,42686
19805U85LE,31,F,630971,42741
31643I73UG,34,M,992266,43366
56406S59SF,38,F,947084,43352
10665Y17JP,56,M,1405473,43442
89275L48WY,50,F,1420550,43205
31962D67JH,58,M,989988,42757
01116Z89MW,28,F,1195265,43591
97901C86XD,56,M,1500059,42890
92902U56KE,28,F,586162,42685
77930T97SC,36,F,1554663,43196
55373J67GV,29,M,1363301,42783
72212A85XL,30,F,1072053,42717
97746T59KS,26,M,1066273,43398
91125W88ZD,39,M,1870215,43172
84238O99HG,34,F,734895,43486
70126P59FH,51,M,1061773,43184
54936O19GY,40,M,1368049,43544
48034X66QP,64,F,1072908,42847
94716P47TM,50,M,1645582,43437
62882A24NQ,50,M,875442,43361
96952L68KK,62,M,1750899,43351
77083D05PX,30,F,554248,43252
35350L06FX,49,M,1525046,43179
90175V33PE,45,F,1205845,43321
19309Q02RF,59,F,1114020,43311
20133T88IX,43,M,1166466,43412
18632T24CR,45,F,873208,43518
78036O21VO,61,F,1883587,43274
75248B78XW,44,M,1312265,42902
42003I30IM,44,F,869889,43343
25180F39WZ,47,M,1171669,42851
29606Z82JF,27,M,1247266,43528
14995I18LQ,32,F,1093792,43147
52073F34HX,31,M,1439599,43347
99487N86QY,27,F,946511,43187
99874N60AL,65,M,652670,43325
89203F80CR,46,F,1306801,43355
83537E31IA,38,F,1370481,43388
74748T30UZ,29,F,566685,43493
34229Y61UL,57,M,608715,43180
45045B76BI,49,F,829411,43273
98945U04BH,29,M,1373644,42830
92022C51YL,41,F,1110705,43157
38689U71PK,32,M,624521,43640
42345E28MF,26,M,921849,43179
09420C87CK,45,M,1070856,43635
49612N79ND,62,F,646365,43018
94602C14LU,59,M,620524,43560
29025B03ZB,62,F,1360763,43230
76954B45WJ,47,M,1422144,43245
48770H07ZY,48,F,929787,43175
56544V94PT,45,F,1242887,43159
06917J31BJ,39,F,859232,43515
41267P00IQ,61,M,1825894,43457
92382Z64TY,49,F,966036,43223
11489S80FR,61,M,792093,43382
58192R74OE,40,F,1115631,43064
42067S37BP,38,M,1478176,43254
02003D23KN,60,M,327166,42886
98528D01SN,42,M,914953,43296
31618I32HU,48,F,1080116,43256
19056X04BG,48,F,1094685,42805
54830S34UG,65,M,583245,43301
53270D91AV,54,F,1960519,42878
98389X83VX,64,F,1057350,43346
91695Q68PO,60,F,810998,42683
05222Z63WQ,61,F,1717839,43259
62459O08WK,62,M,486592,43478
01549R78PW,29,F,1186311,43501
22545J26MI,46,F,976666,43419
36904F88UC,36,F,1026223,43256
87726O63ME,58,M,743906,43412
21439C53SV,48,F,1519700,43231
65340A61XN,34,F,745482,43316
82592Z96RT,42,F,1221627,43629
37288Z18XE,62,F,783663,43405
60691T94CC,37,F,1157394,42813
27716O04MK,56,M,990750,43538
19434X20SQ,42,F,1593049,43369
85821G48PO,38,F,841340,43582
58016Q81NP,61,F,1449080,43208
71781G01DR,54,F,1597114,42704
91462W86BK,57,F,909940,42851
11649H50HV,58,M,1245247,43390
46320U92DJ,59,M,1864054,42811
44640Z16PQ,34,M,1200816,43441
86875X06VQ,39,M,1851651,42902
75627B02DH,49,F,1469603,43317
64462P18BK,34,M,1370622,43571
43963P75HH,63,F,1009344,43301
49785B45PA,50,F,1443528,42872
14976U85GR,44,M,992791,43369
96867N17GM,55,M,663990,43520
64581V56OW,36,F,896541,43086
51549U32DY,43,M,1565044,43544
11457U46MV,33,F,1062759,43299
50996Q68GI,41,M,1151857,43514
93933Q26MF,33,F,926347,43195
39176N68PJ,29,F,764706,43341
79592Q38HK,50,F,1482845,43398
39408A18LK,26,M,1428343,43524
61949V30KU,35,M,1299440,43210
49937L79OV,54,F,1927788,43612
85426Z32IZ,43,M,992869,43495
73077J29UL,64,M,664292,43535
99277V43TB,61,F,1183691,43349
08039H45AZ,54,F,1132338,43628
80658J03YV,44,F,1517930,43587
76135Q55PB,28,F,1096172,43219
95168I07HY,47,M,942802,43626
01532Z60CE,31,M,871124,43471
18143X93MX,26,F,551008,43400
50522W44JC,64,M,822235,43574
19708R69VB,27,F,1155470,43448
08219T96DX,37,F,1220587,43546
84220E01DT,43,M,1847004,43375
79147N78XV,30,M,1430796,43267
11718W20VN,54,M,652494,43554
91656B07GG,56,F,1827448,43508
12280R72PC,61,M,810447,43361
43405S01QQ,62,F,1143986,42870
20612H54UD,46,M,961565,42717
67815H48JU,46,M,1594890,43352
81759D35CP,35,M,643621,43416
71580W36LJ,43,M,1389444,43227
71507X04NS,46,F,1232247,42664
07132G79BR,28,F,1094436,43209
95793E56QA,48,M,1107889,43347
44601C12RV,31,F,1119843,43416
92238R28KO,50,M,1941833,43202
15964J93NE,42,M,1222356,43465
86005C06QN,63,M,385230,43335
53602I08OD,56,M,1897863,43332
64510K72VW,55,F,1387274,43388
19649Z80CW,29,F,573081,43005
64046O16NT,59,M,1708340,42772
51632J12LA,58,M,826993,43531
30812Y07DX,59,M,328544,43158
08063H31IG,60,F,1449825,43274
55446K81HM,61,M,1238091,42792
56627P10WC,58,F,938690,42890
74332G87SR,35,M,1339426,43604
28479Y73SU,38,M,998544,42630
82907C86WQ,28,M,1056277,43410
63842P28VK,58,F,407014,43201
82721I58ME,27,M,1279545,43463
46192W00QX,62,M,649295,43357
10026V07YC,56,M,1820120,43211
75757A00UJ,55,M,655140,43012
29668I27UH,43,M,1233918,42655
09604L77JV,25,M,1490974,43530
42518T18IA,25,M,1181695,43574
27518B78UP,36,F,1505902,43249
24958U58WS,31,M,917294,42815
58124F76EZ,56,F,1893397,43321
23309K59GO,48,M,1182383,43285
52594V12KM,37,M,1072854,43208
20607W28SW,43,M,1359349,43214
27423X61LL,43,F,822425,43557
16400S18HE,53,M,1599106,43618
30217O39EC,44,M,1178949,43225
99687E78LY,26,F,554492,43162
64944Q24QZ,60,F,1912630,43298
22178M00VH,32,M,1227355,43383
29926T65RE,39,M,1646915,42673
80577J72CI,60,M,1207703,43604
22192I71OK,31,F,1132082,42685
94298D21DC,36,M,853428,42836
12884O46IF,62,M,809127,42663
72035Z32GH,60,M,1831477,43215
96632B06RD,45,M,1123546,42945
48297G04JS,33,F,918611,42851
39771I97FG,59,M,1464779,42760
42659G99DL,60,M,1249167,43297
87950I10GN,44,M,1276263,43184
63093Q37LR,27,M,1249113,43309
06456Q42EE,54,F,456665,43250
12128Z12FF,32,M,1026726,43630
88640J94NI,33,M,1220934,43553
34652K22LS,31,F,517232,42750
75165C30AE,41,F,969366,43387
13630R25LK,57,F,1480309,43470
59460C84HN,37,M,973038,43274
71776S54IT,53,F,518793,43364
26999J49WJ,59,M,1824626,43397
19641Q74WF,49,M,989199,43469
89215C67RV,26,M,966093,43556
58427Q78MV,28,M,997602,43285
13089X91UB,48,F,1580445,43433
25159U99VL,55,F,1196032,43164
92344J75GT,33,F,610359,42964
10491A35CI,54,M,1498764,43079
89676T86GK,44,F,1185332,43550
26840O61UX,60,M,1526050,43396
90893E53CW,41,F,1222714,42843
49359J07WH,54,M,883052,43333
25208W24BW,46,F,1556596,42639
76455T69CD,56,F,1072756,42957
34964I09YL,27,M,1452479,42672
24018H20EI,26,M,864614,43356
32584Z84CL,29,F,1055817,43606
47206U24GX,46,F,986168,43544
61317V38XE,43,M,1565392,43086
40195N71DE,52,M,1368718,42813
34414X58VC,53,F,1488282,43253
84504Y16BX,29,M,627994,43188
89280X03CT,44,F,1481475,43084
20453Y00FV,31,M,1378959,43434
63111U98PZ,25,F,632294,43621
99745N16MG,35,F,1095036,43380
20721W51MU,61,M,1799683,43621
39140M06OJ,64,F,1221232,43581
59502B02LS,63,F,1783217,42910
98581L15SO,37,F,1385957,43319
15452S17JL,60,F,1667751,43526
26129V62ZS,59,F,1446432,43539
68938Y92AX,55,M,1935218,43325
30129G12PS,61,F,440323,43209
31335S33NO,28,F,1035279,43454
49010A10LV,43,M,1989948,43596
16691T98ZC,39,M,1965986,42809
61553U70AT,49,M,1768564,43453
01489P19JH,58,F,1099641,43185
85863F55TO,49,M,1863836,43289
86471W21JO,56,F,645051,43445
88401I58UI,40,M,1105482,43206
14352E87GE,34,F,1062823,43271
86866Y92OL,28,M,949695,43624
25426T48IA,47,F,1432302,43272
01985G16AN,52,F,1699738,43220
35218Z82AE,40,F,1250022,43122
20264D63AD,49,M,1608428,43451
28380T65JU,37,F,1592909,43238
18678F77XP,52,F,1936960,43444
19981B97JW,52,M,1565630,43431
20221L26TW,34,M,802516,43162
93967K46FJ,45,M,1965047,42917
54904W33TZ,58,F,1698285,43538
36649U14VS,52,M,675082,43347
46490N14RT,41,M,1266901,43410
20523U93RI,35,M,761343,43041
52932Y75WB,28,M,719410,43437
56780E52XT,49,F,812958,43412
71297Y48LT,59,F,787896,43155
54023B20UQ,25,F,1131878,43394
62039D49VB,58,M,380348,43497
87183X64QN,54,F,328747,43322
42921I02PY,45,M,1062241,43121
72674M69VK,61,F,1358295,43478
73645H57AG,42,F,1175895,43199
68433Z21JY,28,M,818894,43466
67095E00IF,58,F,1197648,43158
02001N06AO,40,M,1435965,43640
91433L64FU,63,F,1790156,43064
43373S14AU,57,M,1193156,43463
13650P09BG,59,F,1417397,42810
15034N00IG,32,F,723529,43181
63296C48OW,59,M,811834,43457
01230D23OR,29,F,1121074,43487
59755P70MC,58,M,709587,43290
31510T96BJ,61,M,604593,43115
57750Z96OS,41,F,1045547,43573
57833D62SG,42,F,1043776,42953
09458A17KZ,29,F,514706,43199
35925S09FT,49,F,1361330,42756
56323H14SQ,47,M,1981623,43228
57106U52GG,41,F,1176660,42680
10411D17RP,38,M,1897582,43466
99563S98IY,50,M,1294734,42787
96070J34JW,58,F,1635429,43227
76771B44QK,65,M,1669132,43424
08610V47BH,53,M,1907684,42719
26941X81YN,49,F,1214953,43223
90568H77ZK,32,F,1185832,43225
15131F81UE,29,F,746830,43334
97170P61RR,34,M,832748,43539
58579O94BO,60,F,344611,43015
80277I76RA,31,F,1067854,43437
71435X53PI,43,F,1145662,43284
66526U79IY,51,M,1594626,43214
73187K06BE,63,F,1798464,43288
72556U64LS,59,F,1409452,43450
11887N57GL,58,M,432489,43231
98295Q54DR,61,M,1799609,43538
87613K21WJ,60,M,366021,43420
84093D07MA,28,M,1119026,43493
41144P03KU,32,F,986069,43429
96207G92ON,53,M,1614125,43303
89126X02US,34,M,1322305,43304
39328G76MU,44,M,1723777,43237
23227O98ZB,61,F,1887925,43310
87033H94EE,28,F,1053163,42994
72775K20GM,52,M,1640474,43599
94560B94JK,38,M,1099073,43117
81581N92RP,49,M,847002,43089
76630P60TO,56,M,1059645,43352
91078Z61OO,25,M,1335505,43278
96119U32GZ,43,M,1552102,43381
32764R67FH,52,M,465884,43635
51972Z08FQ,58,F,456588,43207
93309R17TG,28,M,682343,43427
43817J56MW,39,F,872088,43249
56443A29AO,32,M,808534,43630
63994D77BT,28,F,991398,43454
40197M52QF,35,F,912249,42627
56838E89ON,44,F,1370281,43417
75975C64JH,50,M,1857817,43217
32142I05WZ,56,F,1311182,43220
64343N60DO,45,F,1028933,43575
88615R28DW,56,F,1077642,43312
42437P68YI,61,M,1046351,43309
63986D90NK,41,M,1649393,43347
98577L15ND,43,M,1616745,43182
57226A86SR,36,M,1363827,42684
90972J65YT,41,M,1491117,43644
63153V50IZ,46,F,986293,43227
05880X80WS,38,M,1276991,43449
64305J55AH,25,M,645644,43206
73090F23ZQ,32,M,776072,43273
15576K27JX,35,M,953417,43562
30280I76RF,35,F,964024,42692
23861A41FS,39,M,1444519,43284
01932T65AG,34,F,665385,43439
57778J58AS,43,F,1090905,43237
94146J89KD,34,M,800831,43385
69605H11KR,28,F,613900,43425
34147S42EV,56,F,911989,43315
52136H87YB,47,M,1834645,43471
75918Y99EI,27,F,750408,43557
33961R05ZE,28,F,659594,43513
00738Q40MF,27,M,1419808,43529
40616P27LQ,29,M,1117544,43259
48192M91WH,47,M,1486645,42882
17565I42HJ,46,M,1800233,43156
20177N74VX,32,F,900581,42722
19461D22ZN,51,F,529128,42631
49715H83TJ,30,F,682385,43331
27306K09GE,33,M,1385256,43381
41586T71TO,37,M,1455924,43361
60710M88HM,61,M,1734766,43300
71889Z78AB,43,M,1939928,43196
63441M46HC,32,F,648963,43259
59851L55KL,48,F,954837,43569
85726Y02PB,55,F,1791665,42941
48779G17CA,27,F,565654,43428
18955K87MA,42,F,1109437,43273
33289F94RD,32,F,571304,43436
64434G65TO,50,M,1669772,42770
68833F50YP,35,M,885665,43215
28610H81UJ,46,F,1390439,43233
40291C28HW,53,F,408132,43350
48514P23WT,37,F,1321967,43277
32148H42MS,57,F,439374,43274
04021G51GO,59,M,544898,43439
92370G50GS,63,M,1904535,42806
00877T24HB,35,F,850350,43439
86037O36SH,51,F,323676,43343
11691X17ZH,30,F,1001131,43204
29306A14TE,32,F,736517,42949
99479K53UF,61,M,811829,43356
73694O61DJ,57,M,656344,43309
83925N13LM,47,M,1104172,43289
23528E19RV,47,M,807681,43505
44002V48XV,45,M,1610245,43354
71511Q01HS,56,M,1928218,43633
66312F10DN,58,M,916107,43358
50839A04OV,63,M,1137025,43076
09980H34TA,51,M,1583750,43515
23893I87WH,38,F,1292203,43612
65649T19OG,43,M,1076783,43398
89686O41RY,32,M,1086322,43388
12335Z86OO,47,F,1498922,43608
16420C58BH,27,M,1452702,43349
97684O77OW,44,M,951216,43457
48606U16ZT,64,F,1863835,43056
36992W73AZ,39,F,1038033,43616
16604H48DC,50,F,1519846,43471
14405S24CT,38,M,1809763,43240
44024S62QX,50,F,1102890,42719
79287R79MO,55,M,1776997,43451
54818R53ST,43,F,911393,43412
21274D17ZG,50,F,1414272,43631
89915K37MH,31,M,1199195,43198
82646P47VA,51,F,1099382,43564
06857H62EX,62,M,592364,43274
43134V63WK,61,F,1092092,43239
88115M86DW,64,F,1284523,42845
47776E90SG,47,F,1139077,43136
05282H23OT,59,M,1477606,43184
95117U59HZ,49,F,1325903,43372
61937C57PK,47,F,1337633,43306
19185L44YJ,43,M,1252965,43329
80121U07PT,47,F,1423844,42956
16762S23QL,59,M,1136306,43478
77050S07LG,25,M,1221969,42880
82392I55UD,45,F,829563,43399
07645C02WY,26,F,772380,43419
62995G70LE,58,M,1050187,42711
73034N84XG,56,F,1808602,43257
70536C77NW,33,F,1197185,43194
19017P71JQ,48,F,1312938,43297
38706G22LM,40,M,1234607,43148
28300V86EP,49,F,826256,43639
57738F27DT,61,F,674493,43347
62269J48EM,44,F,975352,42702
75882U31RB,51,M,336668,43610
82129T68TQ,35,F,1126268,42649
73522X07OI,28,F,566795,43230
68361G21XG,51,M,717469,43576
79122D06AT,49,F,846195,42979
46205E38ST,60,M,1340480,43348
96581Q97LN,33,M,1000772,43167
82600V85KT,39,F,944660,43400
65997P96GW,35,M,723408,43560
44400I22CY,62,F,1779224,43170
03628Q60MF,28,M,888504,43531
63827M12MT,62,M,1562555,43486
56412S93HO,61,M,1285090,43614
22382V85UC,51,F,1862609,43208
10047U01LW,31,F,510986,43632
49542O42GJ,57,F,385820,43304
59052B28HN,49,M,1020006,43127
07071Y84RZ,26,M,1055849,43336
57864Z38IL,60,F,891299,43151
76113N68SZ,44,F,873509,43557
38390C41EN,63,M,318559,43163
11375Q09OC,28,F,931310,43299
92089G53ZZ,37,F,1317804,43508
67551G13CJ,49,F,1112497,43614
55585D17HH,46,F,906206,43431
21473M72RD,32,M,724007,43070
86651U55IT,59,F,1461504,43403
09604B43FI,41,M,1353506,42929
54254Z99LI,35,F,745733,43365
79962W71HQ,49,M,1567644,43107
54144E10FM,46,F,877173,43148
12765K85DX,50,M,1870282,43214
53011K47SL,50,F,1514867,42937
21649P57ZR,28,M,671570,43314
07028F90CE,38,M,1524755,43625
70643L37FA,43,F,929167,43477
84520F96CH,58,M,1916400,43183
26829V12AB,59,F,522457,43528
73684R18ZM,38,M,1384574,42777
65471R17BU,52,M,1534583,43162
86336R18DX,40,M,1097619,43212
67611T00DS,31,M,915792,43590
57912Q50WP,39,F,1164415,43475
29294V98GJ,27,F,503029,43518
80131K78SJ,54,M,1712077,43076
74191R24GP,45,F,1488644,43324
42738I97EL,64,F,801386,43188
64016P29KD,43,F,1390050,43404
67501G18CC,33,M,1321654,43322
86996V09FU,58,F,1444330,42972
02242L84VH,65,M,1807610,42839
57709E38VV,63,M,1101426,43502
75166G32TU,54,F,1511429,43344
36756N20IW,36,F,967958,43294
83488E87FE,27,M,806740,43220
05508C27YH,62,M,1564604,42724
35004T43NR,43,F,930117,43205
22074G07AM,48,F,1484982,43297
88200I43OV,54,F,1989609,43277
28462U73KV,26,F,670914,43317
80826W66VM,33,M,1162686,43042
09103W07LP,38,F,1576385,43029
